#{"t_start": 1651395587.507558, "env_id": "cruise-ctrl-v0"}
r,l,t
-0.058578,101,4001.200684
0.574225,101,4001.775706
-9.480558,5,4001.804384
0.402678,101,4002.37881
0.361453,101,4002.953084
-0.095658,101,4003.527036
0.638641,101,4004.104357
0.249715,101,4004.676018
-9.364836,3,4004.69325
-0.500441,101,4005.266028
0.169496,101,4005.837271
-8.089638,9,4005.888702
-0.0117,101,4006.461184
-0.48228,101,4007.038023
-0.033982,101,4007.611353
0.733351,101,4008.183723
-0.466982,101,4008.757466
0.32861,101,4009.329261
-0.227347,101,4009.902009
-0.979312,101,4010.473456
-0.436011,101,4011.050326
0.81138,101,4011.623049
1.385354,101,4012.195779
0.338382,101,4012.771884
-0.022058,101,4013.343762
0.164388,101,4013.909704
0.372448,101,4014.469362
0.154144,101,4015.032293
-0.298124,101,4015.591891
-0.312917,101,4016.153847
-0.047572,101,4016.715128
0.757307,101,4017.275076
-0.509625,101,4017.840535
-0.206755,101,4018.406043
0.120387,101,4018.969098
-0.701978,101,4019.531171
0.655899,101,4020.096682
-1.200116,101,4020.657777
0.517919,101,4021.219619
1.653716,101,4021.792488
0.797599,101,4022.367033
-0.448939,101,4022.944086
0.467823,101,4023.520418
-0.077424,101,4024.094902
-0.517913,101,4024.668493
-0.084459,101,4025.240819
0.35096,101,4025.814267
0.297992,101,4026.387811
0.246635,101,4026.960123
-1.070999,101,4027.532808
-0.212954,101,4028.108239
0.459327,101,4028.681673
-0.075638,101,4029.258171
0.461495,101,4029.831614
-8.888595,7,4029.871649
0.3835,101,4030.444353
0.44096,101,4031.017066
0.840384,101,4031.590567
1.040012,101,4032.162942
0.484096,101,4032.735899
-0.117979,101,4033.308914
0.15859,101,4033.886249
-0.698308,101,4034.46031
-0.554175,101,4035.038302
1.010401,101,4035.612212
-0.440626,101,4036.187302
-0.903972,101,4036.764931
0.209624,101,4037.337265
-1.020646,101,4037.910174
0.335655,101,4038.48236
-0.329089,101,4039.060954
0.39281,101,4039.635704
0.551519,101,4040.211246
-0.351324,101,4040.789268
0.136932,101,4041.363739
-0.613564,101,4041.937445
0.864992,101,4042.513824
-0.405833,101,4043.086493
0.154598,101,4043.658948
-8.99125,3,4043.676154
0.888667,101,4044.248383
-0.066172,101,4044.821981
-0.338521,101,4045.393903
-0.631043,101,4045.965991
0.817262,101,4046.540944
-0.190415,101,4047.112694
-0.578904,101,4047.684742
0.280141,101,4048.255759
-0.358041,101,4048.827853
0.80417,101,4049.398947
0.391159,101,4049.972051
0.681211,101,4050.542998
-0.402034,101,4051.115924
-0.080185,101,4051.688573
0.806812,101,4052.266154
-0.052053,101,4052.841422
-8.40287,5,4052.86998
-8.46008,6,4052.904173
-0.68142,101,4053.477712
0.595345,101,4054.05179
0.194192,101,4054.629617
0.73192,101,4055.204162
-0.774998,101,4055.778275
-0.014528,101,4056.352509
-0.105642,101,4056.926075
-8.398575,9,4056.977587
0.154936,101,4057.552057
-0.878101,101,4058.129539
1.249314,101,4058.704072
-0.409075,101,4059.277441
1.028353,101,4059.859399
0.661768,101,4060.435716
0.33839,101,4061.009415
0.765248,101,4061.581055
-0.496318,101,4062.154012
-0.166356,101,4062.72628
0.406711,101,4063.300741
-0.765043,101,4063.873647
-0.340878,101,4064.445172
-8.745241,5,4064.473661
-8.886112,5,4064.502134
-0.533101,101,4065.075481
0.080678,101,4065.647541
0.878421,101,4066.219179
0.108723,101,4066.79125
0.201516,101,4067.363669
0.205328,101,4067.93619
-0.124118,101,4068.508375
-0.572851,101,4069.087995
0.442424,101,4069.663102
0.858341,101,4070.237604
-0.067506,101,4070.811774
-0.187467,101,4071.386189
0.030387,101,4071.9665
1.024847,101,4072.537269
0.328101,101,4073.10937
-0.206052,101,4073.681164
-8.900131,5,4073.70954
0.096932,101,4074.282105
0.595432,101,4074.858999
0.219386,101,4075.43054
-19.245964,6,4075.464941
0.422424,101,4076.039171
-0.22747,101,4076.612212
0.342758,101,4077.183516
-0.989016,101,4077.759853
0.190508,101,4078.3314
0.517594,101,4078.905501
1.345683,101,4079.4776
-0.102695,101,4080.05062
0.259356,101,4080.626984
0.469977,101,4081.199567
-0.435921,101,4081.772206
0.712793,101,4082.343608
-0.941598,101,4082.919503
-0.046087,101,4083.491353
0.306699,101,4084.06445
-1.506397,101,4084.636527
0.242915,101,4085.208159
1.114258,101,4085.780456
-9.093105,4,4085.803225
0.289493,101,4086.378613
0.724606,101,4086.951023
1.175989,101,4087.522123
0.069547,101,4088.094828
-0.234633,101,4088.654651
-0.479061,101,4089.214391
-0.435446,101,4089.774442
-0.432924,101,4090.33725
-0.327326,101,4090.897899
-0.120347,101,4091.457887
-0.000304,101,4092.022104
-0.230791,101,4092.583161
-0.186287,101,4093.144299
0.497998,101,4093.704762
0.535785,101,4094.26526
-0.538678,101,4094.82654
-0.630154,101,4095.386681
-0.146744,101,4095.999648
0.168863,101,4096.579873
0.005723,101,4097.159817
-0.12594,101,4097.744408
0.301824,101,4098.323747
-0.5009,101,4098.90232
0.102301,101,4099.481555
-0.511638,101,4100.064595
0.382034,101,4100.649245
-9.307219,5,4100.678295
0.889359,101,4101.258525
-0.181211,101,4101.838545
-7.902215,7,4101.882119
-0.51879,101,4102.461556
0.319171,101,4103.04413
-0.630361,101,4103.624545
0.469305,101,4104.202837
0.56581,101,4104.782485
-1.05603,101,4105.361576
-0.884818,101,4105.942354
-0.305618,101,4106.520825
0.442534,101,4107.10055
1.308637,101,4107.681716
-0.347787,101,4108.260783
0.608222,101,4108.843601
-0.822444,101,4109.421601
-0.090049,101,4110.003729
-8.064572,6,4110.038211
-0.379576,101,4110.617253
-0.300455,101,4111.197575
0.102841,101,4111.776735
-0.005204,101,4112.355179
0.026562,101,4112.935044
-0.325942,101,4113.512715
-8.863252,6,4113.547174
0.155647,101,4114.125637
-1.520342,101,4114.707962
0.505459,101,4115.288139
0.356568,101,4115.873375
0.328463,101,4116.454319
-0.490486,101,4117.037106
0.63221,101,4117.619405
-0.517894,101,4118.201201
0.353614,101,4118.783839
0.626259,101,4119.365874
0.219682,101,4119.949577
-0.440877,101,4120.531605
0.201552,101,4121.112853
0.307082,101,4121.69021
-0.07202,101,4122.267403
-0.731699,101,4122.846062
-0.10355,101,4123.422546
0.375293,101,4124.006474
-0.020331,101,4124.585132
-0.833061,101,4125.164434
-0.026372,101,4125.742521
0.353775,101,4126.325224
0.48175,101,4126.903956
-0.007979,101,4127.482271
0.173418,101,4128.062054
-0.300669,101,4128.641863
0.772257,101,4129.220127
0.352637,101,4129.798497
-0.345742,101,4130.376838
0.420702,101,4130.95659
-0.335963,101,4131.53494
-0.001339,101,4132.123474
-0.03004,101,4132.705135
0.470803,101,4133.285995
-0.419112,101,4133.867819
0.435836,101,4134.45085
0.026808,101,4135.034708
-0.256981,101,4135.617993
-0.357717,101,4136.200135
-8.167469,8,4136.246462
0.081798,101,4136.826768
0.327121,101,4137.406111
0.425081,101,4137.991053
0.054442,101,4138.571083
-0.494631,101,4139.152999
0.713116,101,4139.73489
0.4079,101,4140.316958
0.274409,101,4140.89908
0.5078,101,4141.479526
0.518175,101,4142.060699
0.352035,101,4142.642139
-8.931193,5,4142.671008
0.58647,101,4143.254071
0.29291,101,4143.835684
-0.291549,101,4144.416003
0.628882,101,4145.001051
-0.26582,101,4145.584697
-0.210606,101,4146.17595
0.743651,101,4146.759388
0.761861,101,4147.340185
0.619579,101,4147.923064
0.572155,101,4148.503488
0.305889,101,4149.089768
-8.004769,6,4149.124984
1.063468,101,4149.70688
-0.451085,101,4150.289619
0.373999,101,4150.872936
-0.15112,101,4151.453386
-8.629835,5,4151.482241
0.721205,101,4152.063738
-0.287929,101,4152.645803
0.474649,101,4153.226538
1.019097,101,4153.808369
0.937768,101,4154.389327
0.089785,101,4154.975462
-8.678827,4,4154.999335
0.214559,101,4155.578478
0.238536,101,4156.162404
-0.589675,101,4156.743651
0.051693,101,4157.323908
-0.690052,101,4157.906853
-0.155233,101,4158.488162
1.22559,101,4159.069183
-0.010881,101,4159.653366
-7.625078,11,4159.717562
-9.663844,3,4159.735048
0.297118,101,4160.321217
-0.234471,101,4160.909839
0.265124,101,4161.49257
0.399483,101,4162.074878
0.288475,101,4162.660782
0.785674,101,4163.239541
-0.14755,101,4163.820182
-0.559926,101,4164.398553
-0.406713,101,4164.981492
0.445963,101,4165.559722
-0.239732,101,4166.139429
0.53051,101,4166.721797
0.510307,101,4167.299486
-8.667259,7,4167.340333
-0.630401,101,4167.918885
0.566595,101,4168.496714
-0.597468,101,4169.077927
0.093771,101,4169.658875
0.037986,101,4170.237792
-0.434212,101,4170.825325
-0.622194,101,4171.408032
-8.68438,6,4171.44345
-0.059049,101,4172.026459
-0.115898,101,4172.610877
0.569555,101,4173.195711
0.322121,101,4173.775957
0.457502,101,4174.357994
0.618206,101,4174.940624
-0.983461,101,4175.519175
-0.843081,101,4176.100409
0.10982,101,4176.67967
-9.689222,4,4176.702842
-0.896461,101,4177.281851
-0.165127,101,4177.86532
0.267589,101,4178.444633
0.137042,101,4179.026572
0.026404,101,4179.606891
0.803652,101,4180.187932
-0.965824,101,4180.768353
0.12022,101,4181.34966
-8.422932,9,4181.401289
0.198717,101,4181.981057
-0.255771,101,4182.560077
-0.517517,101,4183.140763
0.287268,101,4183.72403
-0.426398,101,4184.302797
-19.132463,4,4184.325962
0.961308,101,4184.908969
0.02442,101,4185.488158
-0.697997,101,4186.06997
0.584802,101,4186.652679
-0.87388,101,4187.235451
-0.316333,101,4187.82277
0.46324,101,4188.405976
-0.618661,101,4189.000279
-1.113428,101,4189.596908
-1.046781,101,4190.1917
0.904726,101,4190.7719
-1.036692,101,4191.351507
0.257741,101,4191.931001
1.126955,101,4192.511174
-0.62344,101,4193.089908
0.879169,101,4193.673997
-0.636708,101,4194.252574
0.081366,101,4194.832598
-0.190202,101,4195.414994
0.381756,101,4195.996498
-0.071094,101,4196.574959
0.161126,101,4197.164121
-0.413788,101,4197.747227
-8.984555,5,4197.776448
-0.355328,101,4198.359146
0.534428,101,4198.943269
0.527786,101,4199.527178
0.362525,101,4200.11259
-0.014385,101,4200.696306
-0.638437,101,4201.284618
0.784404,101,4201.866385
0.209008,101,4202.448073
0.096972,101,4203.033422
-8.250259,10,4203.091238
-0.962531,101,4203.677104
-1.015309,101,4204.260537
1.29794,101,4204.842741
0.418914,101,4205.420544
-9.588523,3,4205.437866
0.472083,101,4206.016607
-1.079024,101,4206.594992
-8.374813,6,4206.630178
0.137564,101,4207.214807
-0.1988,101,4207.799815
-0.161565,101,4208.383726
0.585093,101,4208.969658
-8.204689,6,4209.004476
-0.682106,101,4209.588193
-0.111514,101,4210.172342
-0.680643,101,4210.761468
-0.258379,101,4211.344736
-0.113864,101,4211.925271
-0.132812,101,4212.509553
-9.288091,4,4212.532825
-9.442316,5,4212.561711
-8.480516,5,4212.590629
0.157638,101,4213.171416
-0.868844,101,4213.75139
-0.505805,101,4214.330944
0.254269,101,4214.912088
0.047842,101,4215.492223
0.619236,101,4216.074842
0.144889,101,4216.657665
0.554485,101,4217.23854
0.702585,101,4217.819975
-1.191754,101,4218.40671
0.380109,101,4218.989753
-0.436676,101,4219.570933
0.389512,101,4220.154577
0.051744,101,4220.736223
0.172845,101,4221.317665
-0.542587,101,4221.898125
0.246511,101,4222.479251
-8.400294,9,4222.531079
-0.558867,101,4223.112238
-0.664702,101,4223.694344
0.536875,101,4224.279088
-0.215691,101,4224.861982
-0.047327,101,4225.443155
0.482604,101,4226.024776
-0.228247,101,4226.606963
-0.632992,101,4227.188245
-0.65802,101,4227.769068
-0.277361,101,4228.359343
-8.768575,7,4228.401245
0.156039,101,4228.981764
-0.389369,101,4229.564631
-0.110114,101,4230.152158
0.626106,101,4230.73459
-0.297797,101,4231.317823
-0.214831,101,4231.902739
0.631003,101,4232.486366
-0.014289,101,4233.066715
0.796907,101,4233.646093
-0.506798,101,4234.226026
-0.243659,101,4234.806147
-0.414419,101,4235.387122
1.06843,101,4235.971002
0.693316,101,4236.550569
1.053197,101,4237.133182
0.528982,101,4237.716306
-0.497054,101,4238.297322
-0.139316,101,4238.881921
0.222016,101,4239.46577
-0.618727,101,4240.04959
-0.012506,101,4240.63041
-0.583322,101,4241.212123
0.675442,101,4241.796934
-8.421069,6,4241.83154
-0.164643,101,4242.411762
-0.76552,101,4242.992273
-0.485772,101,4243.571628
-0.040813,101,4244.154518
0.770746,101,4244.735143
-0.226699,101,4245.316761
-0.441709,101,4245.896236
0.690619,101,4246.477889
-0.059224,101,4247.059944
-0.305614,101,4247.630336
0.064827,101,4248.210551
-0.176952,101,4248.790331
0.102139,101,4249.369199
-0.070666,101,4249.950385
-0.27107,101,4250.528071
1.088019,101,4251.108936
-0.687884,101,4251.688208
0.136173,101,4252.266825
0.265306,101,4252.849817
0.261399,101,4253.427591
-0.081308,101,4254.010029
0.144883,101,4254.595219
-0.883876,101,4255.178311
-0.518615,101,4255.761882
0.135982,101,4256.34508
-0.436142,101,4256.928252
-0.681901,101,4257.509586
0.777108,101,4258.090814
-0.102776,101,4258.676419
0.991238,101,4259.256849
-0.262222,101,4259.841163
-0.631638,101,4260.424232
0.402682,101,4261.006454
0.404725,101,4261.587971
-0.095637,101,4262.169411
-0.529239,101,4262.751045
-0.400271,101,4263.333622
0.650519,101,4263.917184
0.535738,101,4264.502067
-0.295437,101,4265.086315
0.067786,101,4265.668835
-0.19842,101,4266.250899
-0.028478,101,4266.83335
0.005892,101,4267.414972
0.218683,101,4267.997024
0.359519,101,4268.578386
0.320776,101,4269.161006
-0.272402,101,4269.742541
-8.492833,5,4269.771435
0.456364,101,4270.372934
0.220385,101,4270.961062
1.102892,101,4271.539074
0.93602,101,4272.117777
1.051234,101,4272.702241
-0.877579,101,4273.279925
0.415705,101,4273.857841
-8.43093,9,4273.90936
-0.696569,101,4274.488119
0.503279,101,4275.067241
-8.482547,4,4275.09065
-0.461081,101,4275.669583
-0.03799,101,4276.252872
-0.146632,101,4276.831146
0.615653,101,4277.40906
-0.430531,101,4277.988746
-0.707884,101,4278.566435
-8.564928,7,4278.60766
0.216563,101,4279.186558
-0.169446,101,4279.773962
0.075806,101,4280.356597
0.508265,101,4280.943375
-0.02245,101,4281.527772
0.605423,101,4282.114046
0.179454,101,4282.6966
0.293474,101,4283.278107
0.044094,101,4283.859797
-0.647027,101,4284.437393
0.069312,101,4285.022033
-0.272885,101,4285.601831
-0.01785,101,4286.181108
-0.364064,101,4286.760835
0.479484,101,4287.343342
-8.531751,6,4287.377792
0.251053,101,4287.956312
-8.754834,5,4287.985062
-9.209112,4,4288.008075
0.369259,101,4288.585795
-0.453545,101,4289.163659
-0.624601,101,4289.741627
0.603888,101,4290.320459
0.843169,101,4290.90093
-0.268707,101,4291.482142
-8.5002,8,4291.527964
0.138106,101,4292.10994
-0.048835,101,4292.688723
0.285823,101,4293.270761
-0.429485,101,4293.847943
0.570594,101,4294.426567
-8.176707,7,4294.467355
-0.316501,101,4295.048926
-1.037079,101,4295.626418
-0.016575,101,4296.205238
-0.560377,101,4296.785918
0.594243,101,4297.363004
-0.242248,101,4297.942045
-0.216107,101,4298.519779
-0.045286,101,4299.101114
-0.567497,101,4299.678899
0.614771,101,4300.258048
-9.321464,4,4300.281114
0.115025,101,4300.859161
0.064468,101,4301.437522
-0.744752,101,4302.01788
-0.192157,101,4302.596237
0.385902,101,4303.175236
-0.078428,101,4303.753903
-0.224681,101,4304.331345
-0.205565,101,4304.914548
-0.617086,101,4305.492122
0.05964,101,4306.075167
0.513506,101,4306.655495
-8.584579,4,4306.67896
0.540626,101,4307.258282
-0.071532,101,4307.837433
-8.366408,5,4307.866514
-0.434157,101,4308.444032
0.135295,101,4309.026162
-0.874186,101,4309.606659
-1.104475,101,4310.18848
-0.117578,101,4310.771734
-0.108699,101,4311.352248
-0.34194,101,4311.935823
0.543467,101,4312.515086
0.108674,101,4313.09471
-0.850058,101,4313.6763
1.072798,101,4314.255208
-0.045138,101,4314.835305
0.377444,101,4315.414144
0.406088,101,4315.993136
-0.706408,101,4316.574703
0.0467,101,4317.153646
0.212546,101,4317.731551
-1.431013,101,4318.309837
-8.285745,8,4318.355755
0.499708,101,4318.937526
0.531579,101,4319.515306
0.481145,101,4320.097401
0.780618,101,4320.6764
-8.812912,6,4320.711438
-8.433891,5,4320.740211
-0.39833,101,4321.319964
-8.55451,7,4321.360479
0.455109,101,4321.942087
0.057898,101,4322.520484
-0.195369,101,4323.098956
0.193327,101,4323.678452
0.379268,101,4324.255795
-1.142868,101,4324.836861
0.632456,101,4325.414855
0.791784,101,4325.994869
-0.031887,101,4326.572555
-0.478259,101,4327.151388
-8.966896,5,4327.180584
-0.677831,101,4327.763508
-0.718272,101,4328.342294
0.625759,101,4328.921318
0.521781,101,4329.503634
-1.137594,101,4330.085118
0.080854,101,4330.665146
0.069124,101,4331.24582
0.412639,101,4331.82549
0.442402,101,4332.403632
-8.675859,5,4332.432367
-8.812482,5,4332.461456
-0.54103,101,4333.041816
-9.035667,5,4333.070671
-8.867223,5,4333.099622
-0.294751,101,4333.681901
0.604641,101,4334.268144
-0.163706,101,4334.856481
0.136753,101,4335.433816
0.272547,101,4336.014457
0.199041,101,4336.593074
0.053696,101,4337.17218
-0.458935,101,4337.751023
0.414936,101,4338.330475
0.106911,101,4338.909262
-0.400141,101,4339.491869
0.051056,101,4340.07268
1.034199,101,4340.653491
-0.970393,101,4341.232929
0.068072,101,4341.812416
0.1723,101,4342.391176
-0.104687,101,4342.969655
0.241189,101,4343.546594
-0.37964,101,4344.124675
0.404806,101,4344.704863
1.186969,101,4345.28781
-0.077743,101,4345.865735
0.764678,101,4346.444066
0.532915,101,4347.021409
0.556731,101,4347.599808
-0.037787,101,4348.177623
-9.609525,4,4348.200954
-0.165846,101,4348.779801
-8.380591,6,4348.814579
0.548894,101,4349.393785
0.459865,101,4349.975948
-0.803672,101,4350.557214
0.069563,101,4351.135288
-0.28557,101,4351.713011
0.097537,101,4352.291167
-0.697822,101,4352.870146
0.128461,101,4353.448568
-0.069614,101,4354.030104
-0.412538,101,4354.60889
0.701605,101,4355.18822
0.006672,101,4355.767719
0.695504,101,4356.351639
0.921765,101,4356.930956
1.127949,101,4357.518093
-8.293381,8,4357.56544
-0.108445,101,4358.145873
0.374832,101,4358.726515
0.981505,101,4359.305038
0.148946,101,4359.890879
-9.093749,4,4359.91431
-0.471093,101,4360.493932
-0.3537,101,4361.074604
0.888839,101,4361.658461
-0.191374,101,4362.24105
0.478363,101,4362.820971
-0.736447,101,4363.399232
-0.146334,101,4363.979071
0.171783,101,4364.55957
0.1547,101,4365.142817
